ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at,upTime,upTimeSuccessCount,upTimeTryCount
"45.117.30.153","elite","AS135724","IN","Allnet Broadband Network PVT LTD","246","N/A","4145","socks4","44","250","2021-08-31T11:01:21.429Z","100","1","1"
"118.173.225.65","elite","AS23969","TH","TOT Public Company Limited","219","TOT Public Company Limited","4153","socks4","36","448","2021-08-31T11:01:21.456Z","100","1","1"
"138.255.227.9","elite","AS263989","BR","Gigarede Tecnologia DA Informacao Ltda - ME","230","Gigarede Tecnologia DA Informacao Ltda - ME","4153","socks4","36","472","2021-08-31T11:01:21.482Z","100","1","1"
"167.249.162.99","elite","AS265184","BR","HCNETi TELECOM","175","HCNETi TELECOM","5678","socks4","74","358","2021-08-31T11:01:21.554Z","100","1","1"
"45.112.1.161","elite","AS134000","IN","Gbps Networks Private Limited","236","Gbps Networks Pvt. Ltd.","4145","socks4","35","491","2021-08-31T11:01:21.077Z","100","1","1"
"43.225.161.91","elite","AS133001","IN","Airnet Cable And Datacom Pvt Ltd","239","AIRNETNETWORKS","4153","socks4","54","1","2021-08-31T11:01:21.917Z","100","1","1"
"202.21.100.66","elite","AS9484","MN","Mobinet LLC","169","MobiNet","5678","socks4","76","368","2021-08-31T11:01:21.104Z","100","1","1"
"183.91.2.118","elite","AS45903","VN","CMC Telecom Infrastructure Company","172","CMCTELECOM","5678","socks4","39","344","2021-08-31T11:01:20.621Z","100","1","1"
"103.16.72.154","elite","AS24122","BD","BDCOM Online Limited","275","BDCOM Online Limited","5678","socks4","38","N/A","2021-08-31T11:01:20.359Z",,,
"185.104.237.207","elite","AS50564","ES","Safety Emartinez1","168","Safety Fourteen S.L.","5678","socks4","34","5000","2021-08-31T11:01:20.396Z",,,
"37.57.82.207","elite","AS13188","UA","Triolan","190","N/A","5678","socks4","34","1","2021-08-31T11:01:20.072Z","100","1","1"
"154.113.19.30","elite","AS37282","NG","Mainone Cable Company","237","MDXi Access","5678","socks4","52","497","2021-08-31T11:01:20.655Z","100","1","1"
"186.3.194.167","elite","AS27947","EC","Telconet S.A","142","Clientes NETLIFE Guayaquil - gepon","5678","socks4","37","893","2021-08-31T11:01:20.103Z","100","1","1"
"160.20.69.30","elite","AS266146","BR","I9 Telecom","183","I9 Telecom","4153","socks4","65","377","2021-08-31T11:01:20.251Z","100","1","1"
"114.7.112.118","elite","AS4761","ID","PT. INDOSAT Tbk","240","PT. INDOSAT Tbk","4145","socks4","40","486","2021-08-31T11:01:20.546Z","100","1","1"
"36.94.224.39","elite","AS7713","ID","PT. Telekomunikasi Indonesia","258","Telekomunikasi Indonesia","5678","socks4","42","1","2021-08-31T11:01:20.162Z","100","1","1"
"47.106.174.245","elite","AS37963","CN","Hangzhou Alibaba Advertising Co","166","Aliyun Computing Co., LTD","6111","socks4","71","175","2021-08-31T11:01:20.836Z","100","1","1"
"119.2.5.113","elite","AS23724","CN","IDC, China Telecommunications Corporation","178","Beijing Sunway Xunteng Technology Development Co., Ltd","4145","socks4","55","1","2021-08-31T11:01:20.722Z","100","1","1"
"91.191.23.208","elite","AS35567","BA","DASTO Semtel doo","197","N/A","5678","socks4","34","417","2021-08-31T11:01:20.476Z","100","1","1"
"103.60.138.33","elite","AS134016","IN","Velocity Internet India Private Ltd","237","Velocity Internet India Private Ltd","4153","socks4","44","1501","2021-08-31T11:01:20.420Z","100","1","1"
"91.150.106.62","elite","AS8400","RS","TELEKOM SRBIJA a.d.","186","Telekom BB","5678","socks4","35","1703","2021-08-31T11:01:20.681Z","100","1","1"
"103.105.238.254","elite","AS135719","IN","Lm Energy And Software Private Limited","257","Lm Energy And Software Private Limited","53977","socks4","34","1","2021-08-31T11:01:20.041Z","100","1","1"
"102.38.56.158","elite","AS37004","NG","Suburban Broadband Ltd","238","Suburban Fiberco","5678","socks4","35","1","2021-08-31T11:01:20.862Z","100","1","1"
"41.139.138.13","elite","AS37061","KE","Safaricom Limited","314","Converged services Nairobi","5678","socks4","51","1","2021-08-31T11:01:20.423Z","100","1","1"
"177.84.152.40","elite","AS28198","BR","Sempre Telecomunicacoes Ltda","191","Sempre Telecomunicacoes Ltda","5678","socks4","35","389","2021-08-31T11:01:20.454Z","100","1","1"
"187.33.93.157","elite","AS28661","BR","Hotlink Internet Ltda","152","Hotlink Internet Ltda","4153","socks4","36","327","2021-08-31T11:01:19.214Z","100","1","1"
"186.236.237.55","elite","AS28219","BR","Net Rosas TelecomunicaÔÔes Ltda.","170","Net Rosas Telecomunicações Ltda","5678","socks4","37","348","2021-08-31T11:01:19.858Z","100","1","1"
"103.60.212.113","elite","AS134305","IN","Sampath Venkateswara Communications Pvt Ltd.","245","Sampath Venkateswara Communications Pvt Ltd.","51754","socks4","47","15880","2021-08-31T11:01:19.139Z","100","1","1"
"117.20.60.84","elite","AS23951","ID","CITRA","211","N/A","5678","socks4","41","3465","2021-08-31T11:01:19.953Z","100","1","1"
"103.216.82.22","elite","AS45916","IN","Gtpl Dcpl Private Limited","255","Gtpl Dcpl Private Limited","6667","socks4","88","3249","2021-08-31T11:01:19.104Z",,,
"80.76.236.66","elite","AS39156","RU","First Telecom Ltd","188","First Telecom, Ltd.","3629","socks4","43","N/A","2021-08-31T11:01:19.384Z",,,
"177.128.58.254","elite","AS52638","BR","Mundo SIM","184","Mundo SIM","5678","socks4","38","370","2021-08-31T11:01:19.135Z","100","1","1"
