ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at
"159.224.7.238","elite","AS13188","UA","Triolan","191","N/A","5678","socks4","36","387","2021-08-31T11:26:01.238Z"
"115.74.202.208","elite","AS7552","VN","VIETELxdsl","182","xDSL Services","5678","socks4","35","5001","2021-08-31T11:26:01.712Z"
"154.120.235.10","elite","AS30844","ZW","Liquid Telecommunications Ltd","316","Liquid ZW OPS","5678","socks4","34","5001","2021-08-31T11:26:00.167Z"
"85.198.104.250","elite","AS43903","RU","MEDIACOM Yaroslavl Site Network","197","N/A","5678","socks4","46","N/A","2021-08-31T11:26:00.748Z"
"219.83.96.24","elite","AS4795","ID","INDOSATM2","231","N/A","5678","socks4","38","N/A","2021-08-31T11:25:58.012Z"
"45.144.205.214","elite","AS60134","ES","Cesar Maffini Martin","N/A","Cesar Maffini Martin","5678","socks4","34","5002","2021-08-31T11:25:58.826Z"
"222.124.141.115","elite","AS7713","ID","PT. TELKOM INDONESIA","228","N/A","5678","socks4","35","5002","2021-08-31T11:25:57.015Z"
"115.75.163.225","elite","AS7552","VN","VIETELxdsl","195","xDSL Services","5678","socks4","37","389","2021-08-31T11:25:56.047Z"
"154.119.88.222","elite","AS37123","ZW","Telecontract Pvt Ltd","329","Chegutu Broadband1","5678","socks4","35","653","2021-08-31T11:25:53.119Z"
"114.7.124.166","elite","AS4761","ID","PT. INDOSAT Tbk","206","PT. INDOSAT Tbk","5678","socks4","35","5004","2021-08-31T11:25:53.938Z"
"117.196.235.194","elite","AS9829","IN","Bharat Sanchar Nigam Ltd","389","BSNL BBoWIFI services","5678","socks4","38","649","2021-08-31T11:25:51.262Z"
"218.75.69.50","elite","AS4134","CN","Chinanet","143","Hangzhou Jiayuan Netbar","56430","socks4","36","5001","2021-08-31T11:25:50.049Z"
"117.242.38.82","elite","AS9829","IN","BSNL Internet","302","N/A","5678","socks4","35","5001","2021-08-31T11:25:49.411Z"
"114.69.244.66","elite","AS18002","IN","World Phone Internet Service Pvt. Ltd.","262","N/A","60616","socks4","37","N/A","2021-08-31T11:25:48.218Z"
"115.124.92.2","elite","AS38511","ID","PT Remala Abadi","200","N/A","5678","socks4","35","5001","2021-08-31T11:25:45.597Z"
"43.251.97.20","elite","AS132641","ID","NETCITI","201","N/A","5678","socks4","45","5001","2021-08-31T11:25:43.256Z"
"117.212.194.122","elite","AS9829","IN","BSNL Internet","277","N/A","5678","socks4","35","5006","2021-08-31T11:25:43.410Z"
"216.244.194.170","elite","AS10617","AR","Sion S.A","195","Sinectis S.A","5678","socks4","36","5001","2021-08-31T11:25:42.811Z"
