ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at,upTime,upTimeSuccessCount,upTimeTryCount
"103.78.96.46","elite","AS131111","ID","MORATELINDO","189","Moratelindo","5678","socks4","36","380","2021-08-31T11:00:24.166Z","100","1","1"
"177.128.115.238","elite","AS269988","CL","Binet Networking Data Limitada","156","Binet Networking Data Limitada","4153","socks4","47","N/A","2021-08-31T11:00:23.071Z",,,
"36.91.145.99","elite","AS7713","ID","PT. Telekomunikasi Indonesia","284","Telekomunikasi Indonesia","5678","socks4","46","546","2021-08-31T11:00:23.084Z","100","1","1"
"217.173.179.123","elite","AS30923","PL","Mlodziezowa Spoldzielnia Mieszkaniowa","176","Mlodziezowa Spoldzielnia Mieszkaniowa","5678","socks4","101","2","2021-08-31T11:00:23.739Z","100","1","1"
"103.1.94.178","elite","AS55915","NP","Classic Tech Pvt. Ltd","269","ClassicTech","5678","socks4","73","573","2021-08-31T11:00:23.879Z","100","1","1"
"185.132.228.57","elite","AS210238","IT","Dieffeitalia.it S.r.l.","177","Dieffeitalia.it S.r.l","4145","socks4","73","371","2021-08-31T11:00:23.679Z","100","1","1"
"197.248.81.218","elite","AS37061","KE","Safaricom Limited","339","Safaricom Limited","5678","socks4","94","1","2021-08-31T11:00:23.857Z","100","1","1"
"167.179.44.92","elite","AS9902","KH","NeocomISP Limited","191","NeocomISP Limited","5678","socks4","94","6","2021-08-31T11:00:23.085Z","100","1","1"
"162.253.236.68","elite","AS62818","US","Spiral Solutions and Technologies Inc.","51","Spiral Solutions and Technologies Inc","5678","socks4","59","1","2021-08-31T11:00:23.533Z","100","1","1"
"103.76.210.85","elite","AS24186","IN","Lightwave Technologies Pvt Ltd","338","Light Wave Technologies PVT LTD","5678","socks4","100","1105","2021-08-31T11:00:23.982Z","100","1","1"
"46.231.9.150","elite","AS43207","GB","Quickline Communications Limited","169","N/A","5678","socks4","97","489","2021-08-31T11:00:23.544Z","100","1","1"
"217.219.153.131","elite","AS58224","IR","Iran Telecommunication Company PJS","234","Ardebil Telecommunication Company","5678","socks4","104","482","2021-08-31T11:00:23.082Z","100","1","1"
"213.76.114.107","elite","AS5617","PL","Orange Polska Spolka Akcyjna","175","Orange Polska S.A.","5678","socks4","35","369","2021-08-31T11:00:23.795Z","100","1","1"
"217.169.220.41","elite","AS9125","RS","Drustvo za telekomunikacije Orion telekom doo Beograd, Gandijeva 76a","180","Orion Telekom Network","1080","socks4","95","1","2021-08-31T11:00:23.081Z","100","1","1"
"150.242.108.6","elite","AS58731","TL","Telin IP Network","254","N/A","5678","socks4","39","472","2021-08-31T11:00:23.918Z","100","1","1"
"217.172.122.99","elite","AS44285","IR","Sefroyek Pardaz Engineering Co. LTD","245","Sefroyek Pardaz Engineering Company","5678","socks4","97","483","2021-08-31T11:00:23.322Z","100","1","1"
"185.237.10.154","elite","AS64413","IR","Avagostar Sarv Co. Ltd.","308","Avagostar Sarv Co. Ltd","5678","socks4","94","1771","2021-08-31T11:00:23.253Z","100","1","1"
"185.71.130.150","elite","AS43513","LV","NANO-I","170","Sia Nano IT","5678","socks4","35","361","2021-08-31T11:00:23.966Z","100","1","1"
"103.130.158.10","elite","AS23750","PK","Gerrys Information Technology (PVT) Ltd","294","Master Communication Pvt. Ltd","5678","socks4","53","605","2021-08-31T11:00:23.406Z","100","1","1"
"47.106.188.88","elite","AS37963","CN","Hangzhou Alibaba Advertising Co","181","Aliyun Computing Co., LTD","6111","socks4","36","185","2021-08-31T11:00:23.862Z","100","1","1"
"177.75.6.138","elite","AS28178","BR","Networld Provedor e Servicos de Internet Ltda","193","Networld Provedor e Servicos de Internet Ltda","5678","socks4","102","390","2021-08-31T11:00:23.251Z","100","1","1"
"118.179.55.190","elite","AS23956","BD","Dhakacom Limited","244","AmberIT Limited","4153","socks4","97","476","2021-08-31T11:00:23.853Z","100","1","1"
"102.39.1.222","elite","AS11845","ZA","Vox Telecom","299","Vox Telecom (Pty) Ltd","5678","socks4","43","600","2021-08-31T11:00:23.412Z","100","1","1"
"213.226.11.149","elite","AS8717","BG","Mobiltel EAD","188","N/A","59086","socks4","51","400","2021-08-31T11:00:22.943Z","100","1","1"
"92.52.171.131","elite","AS202103","UA","Lanet Network","191","Lanet Network Ltd","5678","socks4","102","193","2021-08-31T11:00:22.796Z","100","1","1"
"190.15.134.211","elite","AS61468","EC","CEDIA","147","CEDIA","5678","socks4","94","341","2021-08-31T11:00:22.881Z","100","1","1"
"102.165.220.141","elite","AS37315","ZA","Cipherwave","291","Home Connect","5678","socks4","86","333","2021-08-31T11:00:22.858Z","100","1","1"
"177.101.97.234","elite","AS28343","BR","Unifique TelecomunicaÔÔes SA","196","Unifique Telecomunicações SA","5678","socks4","64","425","2021-08-31T11:00:22.949Z","100","1","1"
"138.204.132.109","elite","AS263888","BR","FIUZA INFORMÔTICA & TELECOMUNICAÔÔO LTDA ME","216","FIUZA INFORMÁTICA & TELECOMUNICAÇÃO LTDA ME","5678","socks4","45","1","2021-08-31T11:00:22.948Z","100","1","1"
"217.24.175.211","elite","AS6703","UA","PRIVATE JOINT-STOCK COMPANY \"FARLEP-INVEST\"","190","ALKAR","5678","socks4","51","1","2021-08-31T11:00:22.946Z","100","1","1"
