ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at
"5.154.24.223","elite","AS29119","ES","Airenetworks","186","Aire Networks Del Mediterraneo SL Unipersonal","5678","socks4","44","5002","2021-08-31T11:06:18.932Z"
"86.106.20.133","elite","AS9009","NL","M247 Ltd","N/A","Bestnet Service SRL","5678","socks4","34","5001","2021-08-31T11:06:16.355Z"
"61.142.72.150","elite","AS4134","CN","Chinanet","171","Chinanet GD","33235","socks4","35","5002","2021-08-31T11:06:13.227Z"
"117.20.56.203","elite","AS23951","ID","CITRA","211","N/A","4145","socks4","35","445","2021-08-31T11:06:10.030Z"
"117.241.96.52","elite","AS9829","IN","BSNL Internet","306","N/A","5678","socks4","35","749","2021-08-31T11:06:08.813Z"
"103.134.241.242","elite","AS138623","BD","Winer Communication","N/A","Nurul Alam and Kishore Kumar Saha","5678","socks4","35","5001","2021-08-31T11:06:07.085Z"
"200.116.198.160","elite","AS13489","CO","EPM Telecomunicaciones S.A. E.S.P","114","Mpio Manizales","58927","socks4","51","N/A","2021-08-31T11:06:07.015Z"
"49.67.10.43","elite","AS4134","CN","Chinanet","160","Chinanet JS","5678","socks4","35","5001","2021-08-31T11:06:06.615Z"
"2.51.3.83","elite","AS5384","AE","Emirates Telecommunications Corporation","275","Etisalat","5678","socks4","35","5001","2021-08-31T11:06:06.394Z"
"217.29.217.224","elite","AS328471","ZA","Herotel","312","N/A","5678","socks4","35","5001","2021-08-31T11:06:01.040Z"
"185.138.123.138","elite","AS203217","IQ","Horizon ISP3","256","Horizon Scope Mobile Telecom WLL","5678","socks4","45","525","2021-08-31T11:06:00.477Z"
"83.218.177.90","elite","AS31543","AT","myNet Internet Solutions","221","myNET Internet Solutions","5678","socks4","34","5001","2021-08-31T11:05:59.256Z"
"185.138.123.178","elite","AS203217","IQ","Horizon ISP3","313","Horizon Scope Mobile Telecom WLL","5678","socks4","36","5003","2021-08-31T11:05:59.081Z"
"219.152.171.77","elite","AS134420","CN","Chongqing Telecom","192","Chinanet CQ","5678","socks4","34","5005","2021-08-31T11:05:54.999Z"
"185.118.73.36","elite","AS47406","IT","ERRE ELLE NET s.r.l.","171","Broadband Pratiglione","5678","socks4","36","5001","2021-08-31T11:05:53.043Z"
"85.113.7.126","elite","AS12997","KG","OJSC Kyrgyztelecom","245","N/A","5678","socks4","38","5001","2021-08-31T11:05:53.596Z"
