ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at,upTime,upTimeSuccessCount,upTimeTryCount
"102.67.65.213","elite","AS328468","ZA","Sunset Rose Investments (PTY) LTD","320","BluedotData","5678","socks4","34","666","2021-08-31T11:00:47.496Z","100","1","1"
"92.247.127.249","elite","AS42794","BG","Spectrum","187","Software Company","4153","socks4","38","1391","2021-08-31T11:00:47.607Z","100","1","1"
"103.81.117.225","elite","AS135851","IN","Excogitate Technologies Pvt. Ltd","250","Excogitate Technologies Pvt Ltd","4153","socks4","40","1","2021-08-31T11:00:47.821Z","100","1","1"
"176.36.72.249","elite","AS39608","UA","Lanet Network","183","Lanet Network Ltd","5678","socks4","55","373","2021-08-31T11:00:47.554Z","100","1","1"
"103.57.81.128","elite","AS135724","IN","Allnet Broadband Network PVT LTD","246","N/A","4145","socks4","35","521","2021-08-31T11:00:47.027Z","100","1","1"
"82.208.177.230","elite","AS12302","RO","UPC Romania","174","N/A","5678","socks4","38","352","2021-08-31T11:00:47.758Z","100","1","1"
"83.56.48.42","elite","AS3352","ES","Telefonica de Espana SAU","N/A","RIMA (Red IP Multi Acceso)","5678","socks4","38","428","2021-08-31T11:00:47.645Z","0","0","1"
"105.28.113.149","elite","AS37100","ZA","SEACOM Limited Networks","300","N/A","5678","socks4","53","1620","2021-08-31T11:00:47.588Z","100","1","1"
"213.240.24.210","elite","AS8771","RS","YUnet International","174","N/A","5678","socks4","38","1","2021-08-31T11:00:47.419Z","100","1","1"
"187.62.88.4","elite","AS270243","BR","Famnet Telecom Provedores De Acesso Ltda","148","Famnet Telecom Provedores De Acesso Ltda","4153","socks4","35","15621","2021-08-31T11:00:47.051Z","100","1","1"
"186.251.250.15","elite","AS267513","BR","Seanet Telecom Carazinho Eireli","200","Seanet Telecom Carazinho Eireli","5678","socks4","34","406","2021-08-31T11:00:47.777Z","100","1","1"
"103.129.234.18","elite","AS137627","IN","Nextel Communications India Pvt Ltd","259","Nextel Communications India Pvt Ltd","5678","socks4","36","30003","2021-08-31T11:00:47.843Z","100","1","1"
"185.112.37.94","elite","AS43754","IR","Asiatech Data Transmission company","254","Asiatech Data Transmission Co.","5678","socks4","50","497","2021-08-31T11:00:47.236Z","100","1","1"
"184.105.66.94","elite","AS14979","PR","Aeronet Wireless","149","Hurricane Electric LLC","5678","socks4","35","239","2021-08-31T11:00:47.819Z","100","1","1"
"45.201.196.254","elite","AS131178","KH","King Technologies Co","214","King Technologies Co., Ltd","5678","socks4","35","436","2021-08-31T11:00:46.639Z",,,
"179.48.11.254","elite","AS271113","BR","Carnaubanet Ltda","165","Carnaubanet Ltda","5678","socks4","34","336","2021-08-31T11:00:46.764Z","100","1","1"
"179.83.34.41","elite","AS18881","BR","Vivo","177","TELEF�NICA BRASIL S.A","5678","socks4","50","11922","2021-08-31T11:00:46.287Z","100","1","1"
"91.185.40.159","elite","AS51034","RU","JSC \"Delovaya Set - Chermhovo\"","234","JSC Irkutsk Business Net, Inc.","5678","socks4","35","493","2021-08-31T11:00:46.174Z","100","1","1"
"113.53.83.210","elite","AS23969","TH","TOT Public Company Limited","219","TOT Public Company Limited","37960","socks4","53","245","2021-08-31T11:00:46.862Z","100","1","1"
"38.134.10.82","elite","AS17267","US","VGI Technology","89","Cogent Communications","5678","socks4","47","185","2021-08-31T11:00:46.364Z","100","1","1"
"202.138.247.164","elite","AS9657","ID","Melsa-i-net","205","Melsanet","5678","socks4","45","493","2021-08-31T11:00:46.924Z","100","1","1"
"202.177.233.60","elite","AS24554","IN","Fivenetwork Solution India Pvt Ltd Internet","235","DeepBB","5678","socks4","34","1","2021-08-31T11:00:46.400Z","100","1","1"
"118.172.201.105","elite","AS23969","TH","TOT Public Company Limited","269","TOT Public Company Limited","36118","socks4","35","30002","2021-08-31T11:00:46.918Z","100","1","1"
"177.128.115.221","elite","AS269988","CL","Binet Networking Data Limitada","156","Binet Networking Data Limitada","4153","socks4","39","30003","2021-08-31T11:00:46.837Z","100","1","1"
"103.133.21.130","elite","AS136868","ID","PT. Terasys Virtual","205","N/A","5678","socks4","36","3450","2021-08-31T11:00:46.177Z","100","1","1"
"190.171.76.3","elite","AS271792","CO","2red Internet Redes Y Hosting Ltda","110","2red Internet Redes Y Hosting Ltda","5678","socks4","43","30008","2021-08-31T11:00:46.029Z","100","1","1"
"190.15.205.205","elite","AS27879","AR","Informática y Telecomunicaciones S.A.","196","Informática y Telecomunicaciones S.A","5678","socks4","49","359","2021-08-31T11:00:46.755Z","100","1","1"
"80.21.49.105","elite","AS3269","IT","Telecom Italia S.p.A.","177","Consiglionazionaledellericerche","5678","socks4","43","354","2021-08-31T11:00:46.552Z","100","1","1"
"201.168.211.49","elite","AS19332","MX","Marcatel Com, S.A. de C.V.","N/A","Marcatel Com, S.A. de C.V","5678","socks4","39","169","2021-08-31T11:00:46.437Z","0","0","1"
"185.43.249.132","elite","AS62206","UA","Pitline ltd","190","N/A","39316","socks4","47","1","2021-08-31T11:00:46.031Z","100","1","1"
"46.99.179.147","elite","AS21246","HR","IPKO Telecommunications LLC","185","Prizrenegation","5678","socks4","43","1","2021-08-31T11:00:46.344Z","100","1","1"
"45.112.57.10","elite","AS55352","IN","VOVINET Broadband Subscribers","236","N/A","5678","socks4","75","469","2021-08-31T11:00:45.435Z",,,
