ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at,upTime,upTimeSuccessCount,upTimeTryCount
"114.6.74.102","elite","AS4761","ID","PT. INDOSAT Tbk","216","PT. INDOSAT Tbk","1080","socks4","64","1057","2021-08-31T11:01:42.050Z","100","1","1"
"190.216.234.195","elite","AS3549","VE","Level 3 Venezuela S.A","116","Centurylink Colombia S.A","5678","socks4","50","239","2021-08-31T11:01:42.567Z","100","1","1"
"190.4.0.246","elite","AS23383","HN","Navega.com S.A","N/A","TIGO-CORPORATIVO","53916","socks4","37","1213","2021-08-31T11:01:42.110Z","0","0","1"
"2.188.162.19","elite","AS42337","IR","Respina","229","N/A","5678","socks4","40","489","2021-08-31T11:01:42.982Z","100","1","1"
"184.82.146.226","elite","AS133481","TH","AIS-Fibre","198","N/A","5678","socks4","38","460","2021-08-31T11:01:42.327Z","100","1","1"
"210.245.51.14","elite","AS18403","VN","FPT-STATICIP","182","FPT Telecom Company","4145","socks4","34","773","2021-08-31T11:01:42.983Z","100","1","1"
"14.102.19.50","elite","AS133647","IN","WORLDPHONE","260","N/A","5678","socks4","78","1257","2021-08-31T11:01:42.136Z","100","1","1"
"217.20.174.141","elite","AS1820","UA","W-net ISP","190","Ukrzoloto Ltd.","5678","socks4","69","667","2021-08-31T11:01:42.872Z","100","1","1"
"201.140.209.46","elite","AS262895","BR","Norte Line Telecomunicacoes Ltda.","203","Norte Line Telecomunicacoes Ltda","5678","socks4","46","1","2021-08-31T11:01:41.202Z","100","1","1"
"12.27.62.189","elite","AS7018","US","AT&T Services, Inc.","50","AT&T Services, Inc.","5678","socks4","49","5001","2021-08-31T11:01:41.450Z",,,
"199.1.153.80","elite","AS14979","PR","Aeronet Wireless","109","Sprint","5678","socks4","34","224","2021-08-31T11:01:41.236Z","100","1","1"
"200.105.166.30","elite","AS26210","BO","AXS Bolivia S. A.","153","AXS Bolivia S. A","5678","socks4","52","379","2021-08-31T11:01:41.872Z","100","1","1"
"184.149.25.55","elite","AS577","CA","Bell Canada","536","Sympatico HSE","5678","socks4","55","1","2021-08-31T11:01:41.392Z","100","1","1"
"185.3.215.228","elite","AS59691","IR","Pouya shabakeh Asr Co. (LTD.)","259","Pcomtelecom Dialup","5678","socks4","52","490","2021-08-31T11:01:41.400Z","100","1","1"
"103.79.96.218","elite","AS64308","ID","PT IndoDev Niaga Internet","182","PT IndoDev Niaga Internet","4153","socks4","34","1414","2021-08-31T11:01:41.473Z","100","1","1"
"202.166.223.12","elite","AS17501","NP","WorldLink Communications","276","N/A","5678","socks4","52","575","2021-08-31T11:01:41.482Z","100","1","1"
"200.94.154.171","elite","AS11172","MX","Alestra, S. de R.L. de C.V.","93","Alestra, S. de R.L. de C.V.","5678","socks4","50","1160","2021-08-31T11:01:41.476Z","100","1","1"
"201.218.109.74","elite","AS18809","PA","Cable Onda","159","Cable Onda","5678","socks4","46","452","2021-08-31T11:01:41.307Z","100","1","1"
"91.222.147.56","elite","AS197479","PL","\"GREFNET\" Miroslaw Grefkowicz","180","\"GREFNET\" Miroslaw Grefkowicz","5678","socks4","37","1","2021-08-31T11:01:41.297Z","100","1","1"
"77.48.137.65","elite","AS16019","CZ","Vodafone Czech Republic a.s.","159","HAKMAN elektromontaze, s.r.o.","50523","socks4","34","324","2021-08-31T11:01:41.929Z","100","1","1"
"185.66.128.204","elite","AS29238","AL","Nisatel sh.p.k","191","N/A","5678","socks4","47","404","2021-08-31T11:01:41.062Z","100","1","1"
"178.74.70.94","elite","AS47165","RU","Omskie kabelnye seti Ltd","222","Omskie kabelnye seti Ltd.","5678","socks4","39","462","2021-08-31T11:01:41.890Z","100","1","1"
"190.217.1.33","elite","AS269974","VE","Lan-online C.A.","N/A","Lan-online C.A","55170","socks4","40","1","2021-08-31T11:01:41.884Z","0","0","1"
"83.168.84.130","elite","AS31304","PL","ESPOL-FH","189","N/A","4153","socks4","65","420","2021-08-31T11:01:41.294Z","100","1","1"
"213.111.99.33","elite","AS48683","UA","Bilink LLC","179","Bilink","5678","socks4","34","366","2021-08-31T11:01:41.575Z","100","1","1"
"218.60.105.125","elite","AS4837","CN","CNC Group CHINA169 Liaoning Province Network","171","N/A","5678","socks4","54","1","2021-08-31T11:01:41.174Z","100","1","1"
"46.48.197.87","elite","AS12389","RU","Rostelecom networks","285","N/A","4145","socks4","40","611","2021-08-31T11:01:40.061Z","100","1","1"
"47.106.230.160","elite","AS37963","CN","Hangzhou Alibaba Advertising Co","162","Aliyun Computing Co., LTD","6111","socks4","35","2047","2021-08-31T11:01:40.475Z","100","1","1"
"103.199.144.97","elite","AS132556","IN","Blue Lotus Support Services Pvt Ltd","268","Raaj Internet I Pvt. Ltd","5678","socks4","38","1","2021-08-31T11:01:40.160Z","100","1","1"
"152.169.11.210","elite","AS7303","AR","Telecom Argentina S.A","189","Fibertel","5678","socks4","34","1","2021-08-31T11:01:40.815Z","100","1","1"
