ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at,upTime,upTimeSuccessCount,upTimeTryCount
"103.74.110.228","elite","AS24186","IN","TouchStone Pvt. Ltd","258","TouchStone Pvt. Ltd.","5678","socks4","36","530","2021-08-31T11:00:44.149Z","100","1","1"
"202.154.178.243","elite","AS9341","ID","PT Indonesia Comnets Plus","195","Jakarta1 Iconpln","5678","socks4","38","399","2021-08-31T11:00:44.074Z","100","1","1"
"103.131.2.42","elite","AS131111","ID","PT. Mora Telematika Indonesia","224","N/A","5678","socks4","64","431","2021-08-31T11:00:44.862Z","100","1","1"
"102.68.17.195","elite","AS328469","SO","Somtel Somalia LTD","261","Somtel Somalia LTD","5678","socks4","35","1","2021-08-31T11:00:44.372Z","100","1","1"
"49.0.81.219","elite","AS133481","TH","AIS-Fibre","202","N/A","5678","socks4","35","402","2021-08-31T11:00:44.053Z","100","1","1"
"43.241.141.17","elite","AS45916","IN","Gtpl Junagadh Network Pvt Ltd","253","Gtpl Broadband Pvt. Ltd.","5678","socks4","51","N/A","2021-08-31T11:00:43.352Z",,,
"41.222.158.214","elite","AS37403","ZA","Info-Gro (PTY) Ltd","321","N/A","5678","socks4","47","N/A","2021-08-31T11:00:43.459Z",,,
"190.193.248.189","elite","AS7303","AR","Telecom Argentina S.A.","176","Telecom Argentina S.A","5678","socks4","45","1","2021-08-31T11:00:43.451Z","100","1","1"
"91.223.136.228","elite","AS56428","UA","PE Chuev Alexandr Anatolyevich","228","PE Chuev Alexandr Anatolyevich","44021","socks4","37","1752","2021-08-31T11:00:43.486Z","100","1","1"
"41.188.5.110","elite","AS37054","MG","Telecom Malagasy","341","Telecom Malagasy","5678","socks4","51","1","2021-08-31T11:00:43.996Z","100","1","1"
"201.148.126.38","elite","AS61844","BR","NEW MASTER PROVEDOR DE ACESSO A INTERNET","183","NEW MASTER PROVEDOR DE ACESSO A INTERNET","4145","socks4","35","1","2021-08-31T11:00:43.797Z","100","1","1"
"202.149.74.2","elite","AS17826","ID","Satata Neka Tama","194","N/A","5678","socks4","54","423","2021-08-31T11:00:43.294Z","100","1","1"
"138.97.31.229","elite","AS264117","BR","Fibramais Telecom Ltda","206","Fibramais Telecom Ltda","5678","socks4","33","3988","2021-08-31T11:00:43.391Z","100","1","1"
"190.121.129.158","elite","AS27951","CO","Media Commerce Partners S.A","137","Asociacion Antena Parabolica De El Retiro","5678","socks4","35","1","2021-08-31T11:00:43.077Z","100","1","1"
"118.97.237.171","elite","AS7713","ID","PT. TELKOM INDONESIA","205","N/A","30926","socks4","59","458","2021-08-31T11:00:43.821Z","100","1","1"
"103.84.202.179","elite","AS133989","IN","Cloudnet Broadband Services Private Limited","281","Cloudnet Broadband Services Private Limited","5678","socks4","53","745","2021-08-31T11:00:43.433Z","100","1","1"
"103.9.134.219","elite","AS9832","BD","Information Services Network Ltd","249","ISN Gazipur","5678","socks4","58","495","2021-08-31T11:00:43.333Z","100","1","1"
"115.135.173.141","elite","AS4788","MY","Tmnet, Telekom Malaysia Bhd.","169","Adsl Streamyx","5678","socks4","41","1","2021-08-31T11:00:43.970Z","100","1","1"
"190.158.145.234","elite","AS10620","CO","Telmex Colombia S.A.","119","Telmex Colombia S.A","5678","socks4","47","305","2021-08-31T11:00:43.003Z","100","1","1"
"104.255.170.90","elite","AS397373","US","H4Y Technologies LLC","23","H4Y Technologies LLC","59874","socks4","35","47","2021-08-31T11:00:43.088Z","100","1","1"
"77.244.26.125","elite","AS25408","RU","WestCall","389","West Call LTD","4145","socks4","51","622","2021-08-31T11:00:43.268Z","100","1","1"
"185.67.100.105","elite","AS34636","IR","Laser Company Ltd","236","Laser IDC","4153","socks4","34","460","2021-08-31T11:00:43.713Z","100","1","1"
"79.159.166.177","elite","AS3352","ES","RIMA (Red IP Multi Acceso)","177","N/A","5678","socks4","34","416","2021-08-31T11:00:43.357Z","100","1","1"
"163.53.186.250","elite","AS9341","ID","ICONPLN","189","N/A","5678","socks4","73","395","2021-08-31T11:00:43.258Z","100","1","1"
"41.165.67.26","elite","AS36937","ZA","Neotel WCape","301","N/A","5678","socks4","35","5002","2021-08-31T11:00:42.063Z",,,
"202.21.97.154","elite","AS9484","MN","Mobinet LLC","178","MobiNet","5678","socks4","36","N/A","2021-08-31T11:00:42.120Z",,,
"79.127.35.243","elite","AS43754","IR","Asiatech Data Transmission company","251","Azad University","5678","socks4","37","543","2021-08-31T11:00:42.789Z","100","1","1"
"201.131.214.81","elite","AS61800","BR","Utinga Net","173","N/A","5678","socks4","44","30004","2021-08-31T11:00:42.693Z","100","1","1"
"202.166.208.217","elite","AS17501","NP","WorldLink Communications","284","N/A","5678","socks4","35","16784","2021-08-31T11:00:42.119Z","100","1","1"
"202.44.110.84","elite","AS38011","BD","GramBangla Systems Ltd","261","N/A","5678","socks4","51","534","2021-08-31T11:00:42.555Z","100","1","1"
"117.54.201.92","elite","AS9340","ID","PT IndoInternet","184","N/A","5678","socks4","35","1453","2021-08-31T11:00:42.504Z","100","1","1"
"139.255.244.203","elite","AS9905","ID","PT. LINKNET","198","N/A","59341","socks4","63","396","2021-08-31T11:00:42.606Z","100","1","1"
"43.246.143.242","elite","AS134294","IN","R P World Telecom Pvt Ltd","291","R P World Telecom Pvt Ltd","9999","socks4","49","629","2021-08-31T11:00:42.724Z","100","1","1"
"103.72.79.100","elite","AS56264","BD","Tomato Web Limited","291","Uber Technologies Limited","5678","socks4","50","1","2021-08-31T11:00:42.720Z","100","1","1"
"49.0.32.154","elite","AS38744","BD","Always On Network Bangladesh Ltd.","231","Always On Network Bangladesh Ltd","10801","socks4","49","475","2021-08-31T11:00:42.480Z","100","1","1"
"114.109.172.105","elite","AS17552","TH","True Internet Corporation CO. Ltd.","218","Truenet BB","4145","socks4","50","816","2021-08-31T11:00:42.406Z","100","1","1"
"190.119.167.186","elite","AS12252","PE","America Movil Peru S.A.C.","217","America Movil Peru S.A.C","5678","socks4","36","287","2021-08-31T11:00:42.535Z","100","1","1"
"177.128.115.206","elite","AS269988","CL","Binet Networking Data Limitada","156","Binet Networking Data Limitada","4153","socks4","79","1","2021-08-31T11:00:42.918Z","100","1","1"
"202.191.124.50","elite","AS24556","BD","Bijoy Online Ltd","276","Islamibank Bangladesh Ltd","5678","socks4","34","544","2021-08-31T11:00:42.591Z","100","1","1"
"117.20.58.162","elite","AS23951","ID","CITRA","229","N/A","5678","socks4","58","451","2021-08-31T11:00:42.517Z","100","1","1"
"93.180.221.198","elite","AS203217","IQ","Horizon Scope Mobile Telecom WLL","254","Horizon Scope Mobile Telecom WLL","5678","socks4","66","514","2021-08-31T11:00:42.747Z","100","1","1"
"105.208.44.149","elite","AS16637","ZA","MTN SA","299","MTN SA","5678","socks4","55","N/A","2021-08-31T11:00:41.248Z",,,
"202.5.122.4","elite","AS135409","ID","Kacific Broadband Satellites Pte Ltd","856","Kbspl SG","5678","socks4","34","5010","2021-08-31T11:00:41.253Z",,,
"84.234.103.228","elite","AS13097","IT","Telemar spa","318","Telemar s.p.a","5678","socks4","33","1","2021-08-31T11:00:41.189Z","100","1","1"
"82.79.69.180","elite","AS8708","RO","RCS & RDS","186","RCS & RDS Business","5678","socks4","34","390","2021-08-31T11:00:41.861Z","100","1","1"
"41.193.107.222","elite","AS11845","ZA","Vox Telecom","294","Vox Telecom (Pty) Ltd","5678","socks4","34","591","2021-08-31T11:00:41.318Z","100","1","1"
"38.109.210.39","elite","AS62695","US","Verso Networks","28","Cogent Communications","5678","socks4","34","59","2021-08-31T11:00:41.502Z","100","1","1"
"201.131.214.0","elite","AS61800","BR","Utinga Net","180","N/A","5678","socks4","56","30002","2021-08-31T11:00:41.114Z","100","1","1"
"139.159.1.129","elite","AS23724","CN","IDC, China Telecommunications Corporation","185","CNISP-Union Technology (Beijing) Co., Ltd","41815","socks4","34","375","2021-08-31T11:00:41.867Z","100","1","1"
"167.249.110.26","elite","AS265160","BR","Full Tech Telecom","152","Full Tech Telecom","5678","socks4","52","314","2021-08-31T11:00:41.576Z","100","1","1"
"103.97.85.137","elite","AS135850","IN","Net Sathi Networks Pvt. Ltd","N/A","Net Sathi Networks Pvt. Ltd","5678","socks4","78","1","2021-08-31T11:00:41.762Z","0","0","1"
"190.171.76.27","elite","AS271792","CO","2red Internet Redes Y Hosting Ltda","110","2red Internet Redes Y Hosting Ltda","5678","socks4","34","30015","2021-08-31T11:00:41.539Z","100","1","1"
"103.94.137.169","elite","AS23860","IN","Alliance Broadband Services","N/A","N/A","5678","socks4","38","608","2021-08-31T11:00:41.757Z","0","0","1"
"202.177.232.160","elite","AS24554","IN","FiveNetwork Solutions India PvtLtd","241","N/A","5678","socks4","35","482","2021-08-31T11:00:41.611Z","100","1","1"
"202.165.32.249","elite","AS17538","ID","Circlecom","185","N/A","5678","socks4","53","388","2021-08-31T11:00:41.666Z","100","1","1"
"103.97.77.81","elite","AS136131","ID","Tiga Satu Cyber Network","297","N/A","5678","socks4","36","566","2021-08-31T11:00:41.682Z","100","1","1"
"92.47.62.133","elite","AS50482","KZ","Kazakhtelecom Data Network Administration","231","AKTOBEKUNARLYK","1080","socks4","67","1","2021-08-31T11:00:41.834Z","100","1","1"
"177.10.144.22","elite","AS262851","BR","Plim Telecomunicacoes Ltda-me","180","Plim Telecomunicacoes Ltda-me","1080","socks4","35","5001","2021-08-31T11:00:40.919Z",,,
"114.69.232.149","elite","AS18002","IN","World Phone Internet Service Pvt. Ltd.","257","N/A","4145","socks4","52","30002","2021-08-31T11:00:40.200Z","100","1","1"
"201.131.214.167","elite","AS61800","BR","Utinga Net","214","N/A","5678","socks4","41","30005","2021-08-31T11:00:40.417Z","100","1","1"
"37.57.30.86","elite","AS13188","UA","Triolan","190","N/A","5678","socks4","37","1","2021-08-31T11:00:40.351Z","100","1","1"
"2.187.117.57","elite","AS58224","IR","Telecommunication Infrastructure Company","425","Qazvin Telecomonicatin co.","5678","socks4","47","1","2021-08-31T11:00:40.840Z","100","1","1"
"119.15.81.178","elite","AS24492","KH","WiCAM Corporation Ltd","217","WiCAM Corporation, LTD","5678","socks4","57","447","2021-08-31T11:00:40.824Z","100","1","1"
"117.255.222.97","elite","AS9829","IN","Bharat Sanchar Nigam Ltd","292","BB Multiplay","5678","socks4","50","612","2021-08-31T11:00:40.992Z","100","1","1"
"202.159.30.153","elite","AS9340","ID","PT IndoInternet","183","N/A","443","socks4","44","1","2021-08-31T11:00:40.803Z","100","1","1"
"163.53.80.152","elite","AS45433","IN","Kay Kay Softech Private Limited","N/A","Kay Kay Softech Private Limited","5678","socks4","34","569","2021-08-31T11:00:40.327Z","0","0","1"
"190.15.113.4","elite","AS61568","BR","Aloo Telecom - FSF Tecnologia SA","153","Edmilson de Lima Araújo - me","5678","socks4","34","322","2021-08-31T11:00:40.834Z","100","1","1"
"104.255.170.89","elite","AS397373","US","H4Y Technologies LLC","23","H4Y Technologies LLC","62625","socks4","33","1","2021-08-31T11:00:40.238Z","100","1","1"
"103.83.116.250","elite","AS136064","ID","PT. WINUSA CIPTA TELEMATIKA","199","PT. WINUSA CIPTA TELEMATIKA","5678","socks4","36","416","2021-08-31T11:00:40.922Z","100","1","1"
"69.163.160.89","elite","AS26347","US","New Dream Network, LLC","20","New Dream Network, LLC","27958","socks4","34","41","2021-08-31T11:00:40.769Z","100","1","1"
"103.78.10.58","elite","AS23947","ID","PT Mora Telematika Indonesia","187","Moratelindo","5678","socks4","35","1","2021-08-31T11:00:40.944Z","100","1","1"
"185.48.39.80","elite","AS44927","RU","LLC Telecom MPK","217","Svyazstroi LLC","5678","socks4","45","425","2021-08-31T11:00:40.623Z","100","1","1"
"103.95.48.73","elite","AS135422","IN","SHASS INFORMATION & QUALITY ENGINEERING SERVICES PVT LTD","269","Shass Information & Quality Engineering Services PVT LTD","4145","socks4","35","5000","2021-08-31T11:00:39.934Z",,,
"103.80.210.94","elite","AS17882","MN","Unidish LLC","183","N/A","5678","socks4","62","1","2021-08-31T11:00:39.656Z","100","1","1"
"103.199.97.33","elite","AS45804","IN","New Shivam Cable Network","268","N/A","39825","socks4","36","30006","2021-08-31T11:00:39.118Z","100","1","1"
"103.215.148.4","elite","AS135207","IN","Cloudnet Communications Pvt Ltd","238","Cloudnet Communications Pvt Ltd","43928","socks4","39","488","2021-08-31T11:00:39.994Z","100","1","1"
"213.108.18.34","elite","AS49342","RU","OOO \"MediaSeti\"","220","Speedyline Network","43902","socks4","38","446","2021-08-31T11:00:39.584Z","100","1","1"
"212.175.227.198","elite","AS9121","TR","TurkTelecom","222","N/A","5678","socks4","53","454","2021-08-31T11:00:39.195Z","100","1","1"
"213.6.126.170","elite","AS12975","PS","DSL -PALTEL","209","N/A","5678","socks4","36","1","2021-08-31T11:00:39.949Z","100","1","1"
"36.91.180.154","elite","AS7713","ID","PT Telekomunikasi Indonesia","249","Telekomunikasi Indonesia","5678","socks4","36","540","2021-08-31T11:00:39.335Z","100","1","1"
"103.124.191.218","elite","AS17995","ID","PT iForte Global Internet","796","Solusinet","5678","socks4","34","1139","2021-08-31T11:00:39.034Z","100","1","1"
"58.97.200.138","elite","AS131178","KH","OpenNet ISP Cambodia","216","KingCorp Inc","5678","socks4","34","434","2021-08-31T11:00:39.037Z","100","1","1"
"85.109.127.48","elite","AS9121","TR","Turk Telekomunikasyon A.S","227","TurkTelecom","4145","socks4","34","449","2021-08-31T11:00:39.217Z","100","1","1"
"177.128.115.230","elite","AS269988","CL","Binet Networking Data Limitada","156","Binet Networking Data Limitada","4153","socks4","36","1","2021-08-31T11:00:39.143Z","100","1","1"
"177.10.202.235","elite","AS263025","BR","ISPTEC Sistemas de ComunicaÔÔo Eireli","206","ISPTEC Sistemas de Comunicação Eireli","5678","socks4","35","422","2021-08-31T11:00:39.858Z","100","1","1"
"138.97.97.245","elite","AS264137","BR","ClickNet Telecom","235","ClickNet Telecom","5678","socks4","42","498","2021-08-31T11:00:39.363Z","100","1","1"
"103.75.209.10","elite","AS23947","ID","PT. Mora Telematika Indonesia","201","N/A","5678","socks4","51","30002","2021-08-31T11:00:39.231Z","100","1","1"
"49.156.47.64","elite","AS24492","KH","WiCAM Corporation Ltd","190","WiCAM Corporation Ltd.","5678","socks4","47","381","2021-08-31T11:00:39.222Z","100","1","1"
"47.119.132.201","elite","AS37963","CN","Addresses CNNIC","195","Aliyun Computing Co., LTD","6111","socks4","45","197","2021-08-31T11:00:39.943Z","100","1","1"
"129.205.116.66","elite","AS37148","NG","Globacom Limited","238","Enterpise PHC","5678","socks4","45","1","2021-08-31T11:00:38.084Z","100","1","1"
"102.64.66.241","elite","AS328514","TZ","Net Solutions Limited","298","Net Solutions","5678","socks4","37","715","2021-08-31T11:00:38.293Z","100","1","1"
"179.63.241.134","elite","AS52475","AR","Oficina Pyme S.A.","176","Oficina Pyme S.A","5678","socks4","71","365","2021-08-31T11:00:38.963Z","100","1","1"
"202.148.26.123","elite","AS9794","ID","PT. Core Mediatech","200","N/A","5678","socks4","34","7547","2021-08-31T11:00:38.821Z","100","1","1"
"117.102.89.28","elite","AS17451","ID","Biznet Networks","210","PT PLN P3B Karawang","5678","socks4","34","459","2021-08-31T11:00:38.295Z","100","1","1"
"190.119.168.114","elite","AS12252","PE","America Movil Peru S.A.C.","149","America Movil Peru S.A.C","5678","socks4","64","1","2021-08-31T11:00:38.000Z","100","1","1"
"190.61.98.245","elite","AS52468","GT","Ufinet Panama S.A.","90","UFINET Guatemala S. A","5678","socks4","51","191","2021-08-31T11:00:38.385Z","100","1","1"
"103.77.9.50","elite","AS135632","PK","Cactus Network Solutions (CNS) Pvt Ltd","290","Cactus Network Solutions (CNS) Pvt Ltd","5678","socks4","35","1","2021-08-31T11:00:38.119Z","100","1","1"
"103.68.186.202","elite","AS9830","IN","SWIFTONLINE","271","SwiftMail Communications Limited","5678","socks4","38","545","2021-08-31T11:00:38.653Z","100","1","1"
"85.114.119.138","elite","AS42314","PS","fusion services","216","Fusion Services","5678","socks4","34","437","2021-08-31T11:00:38.444Z","100","1","1"
"201.80.129.192","elite","AS28573","BR","Claro S.A.","N/A","NET Serviços de Comunicação S.A.","5678","socks4","34","1426","2021-08-31T11:00:38.500Z","0","0","1"
"168.197.139.228","elite","AS52872","BR","VOANET Telecomunica??es Ltda.","169","VOANET Telecomunicações Ltda","5678","socks4","47","311","2021-08-31T11:00:38.501Z","100","1","1"
"49.156.23.114","elite","AS134630","ID","PALAPANET","236","N/A","5678","socks4","49","30008","2021-08-31T11:00:38.504Z","100","1","1"
"114.69.243.113","elite","AS18002","IN","World Phone Internet Service Pvt. Ltd.","N/A","N/A","5678","socks4","95","4784","2021-08-31T11:00:37.143Z","0","0","1"
"80.26.155.165","elite","AS3352","ES","TDENET (Red de servicios IP)","208","N/A","5678","socks4","34","552","2021-08-31T11:00:37.828Z","100","1","1"
"138.122.8.254","elite","AS262404","BR","JC TELECOM SERVICOS DE TELECOMUNICACOES LTDA EPP","195","JC TELECOM SERVICOS DE TELECOMUNICACOES LTDA EPP","5678","socks4","56","1","2021-08-31T11:00:37.737Z","100","1","1"
"201.131.215.5","elite","AS61800","BR","Utinga Net","201","N/A","5678","socks4","63","1","2021-08-31T11:00:37.143Z","100","1","1"
"212.156.86.130","elite","AS9121","TR","TurkTelecom","225","N/A","4145","socks4","51","499","2021-08-31T11:00:37.118Z","100","1","1"
"117.205.13.130","elite","AS9829","IN","BSNL Internet","262","N/A","5678","socks4","36","555","2021-08-31T11:00:37.566Z","100","1","1"
"139.255.116.132","elite","AS9905","ID","PT. LINKNET","194","N/A","5678","socks4","35","1","2021-08-31T11:00:37.264Z","100","1","1"
"103.121.212.42","elite","AS58495","ID","PT Parsaoran Global Datatrans","190","PT. DUTA EMPAT SAUDARA","5678","socks4","87","1","2021-08-31T11:00:37.623Z","100","1","1"
"80.77.42.245","elite","AS3326","UA","PRIVATE JOINT STOCK COMPANY \"DATAGROUP\"","196","PRIVATE JOINT STOCK COMPANY \"DATAGROUP\"","5678","socks4","46","415","2021-08-31T11:00:37.248Z","100","1","1"
"177.87.220.13","elite","AS262907","BR","Avato Tecnologia","N/A","Avato Tecnologia","5678","socks4","43","236","2021-08-31T11:00:37.136Z","0","0","1"
"36.89.90.153","elite","AS7713","ID","PT. Telekomunikasi Indonesia","290","Telekomunikasi Indonesia","5678","socks4","52","1915","2021-08-31T11:00:37.736Z","100","1","1"
"103.131.98.135","elite","AS131111","ID","PT. Mora Telematika Indonesia","233","N/A","5678","socks4","83","471","2021-08-31T11:00:37.704Z","100","1","1"
"164.163.221.14","elite","AS267455","BR","Fibracom Telecomunicacoes E Servicos Eireli - ME","230","Fibracom Telecomunicacoes E Servicos Eireli - ME","5678","socks4","50","3506","2021-08-31T11:00:37.868Z","100","1","1"
"41.217.217.33","elite","AS37187","MW","Skyband Corporation Limited","287","N/A","5678","socks4","81","5013","2021-08-31T11:00:36.002Z",,,
"92.115.182.42","elite","AS8926","MD","JSC MOLDTELECOM SA","191","JSC Moldtelecom S.A.","5678","socks4","34","1","2021-08-31T11:00:36.215Z","100","1","1"
"217.219.86.250","elite","AS58224","IR","Iran Telecommunication Company PJS","286","Parsdataprocessingco","5678","socks4","35","1","2021-08-31T11:00:36.319Z","100","1","1"
"117.204.253.3","elite","AS9829","IN","Bharat Sanchar Nigam Ltd","278","BSNL BBoWIFI services","5678","socks4","77","845","2021-08-31T11:00:36.633Z","100","1","1"
"177.38.83.40","elite","AS262402","BR","ZAP BL TELECOMUNICACOES LTDA","188","ZAP BL TELECOMUNICACOES LTDA","5678","socks4","79","383","2021-08-31T11:00:36.179Z","100","1","1"
"177.75.69.142","elite","AS53087","BR","TELY Ltda","223","NORDIFE - MATERIAIS ELÉTRICOS LTDA","4145","socks4","34","226","2021-08-31T11:00:36.743Z","100","1","1"
"119.159.232.53","elite","AS17557","PK","PTCL Triple Play Project","267","N/A","5678","socks4","72","536","2021-08-31T11:00:36.824Z","100","1","1"
"103.124.138.101","elite","AS138089","ID","Global Media Data Prima","207","N/A","5678","socks4","50","420","2021-08-31T11:00:36.194Z","100","1","1"
"43.229.93.134","elite","AS45433","IN","Cybernetics","270","N/A","5678","socks4","60","581","2021-08-31T11:00:36.910Z","100","1","1"
"138.94.118.50","elite","AS52612","BR","Alt Informatica Ltda","214","Alt Informatica Ltda","5678","socks4","34","545","2021-08-31T11:00:36.613Z","100","1","1"
"202.5.52.110","elite","AS45326","BD","BBTS-NEW","242","N/A","5678","socks4","46","496","2021-08-31T11:00:36.530Z","100","1","1"
"177.55.247.181","elite","AS262532","BR","VAS Freitas Servicos de Internet Ltda","N/A","VAS Freitas Servicos de Internet Ltda","5678","socks4","56","1","2021-08-31T11:00:36.532Z","0","0","1"
"105.213.110.102","elite","AS16637","ZA","MTN SA","298","MTN SA","5678","socks4","34","604","2021-08-31T11:00:36.770Z","100","1","1"
"103.120.38.211","elite","AS138024","BD","Md. Yusuf Ahmed","N/A","N/A","5678","socks4","67","481","2021-08-31T11:00:36.065Z","0","0","1"
"85.93.172.246","elite","AS197013","CZ","Sprintel s.r.o.","218","Sprintel s.r.o","5678","socks4","48","371","2021-08-31T11:00:36.826Z","100","1","1"
"185.97.113.252","elite","AS200590","KZ","KZNLS Network","262","N/A","5678","socks4","46","1","2021-08-31T11:00:36.891Z","100","1","1"
"103.68.43.27","elite","AS135774","IN","Prit Network","266","N/A","5678","socks4","36","545","2021-08-31T11:00:36.048Z","100","1","1"
"5.133.27.177","elite","AS199046","PS","JetNet for Information Technology and Telecommunications Limited Liability Comp","214","N/A","5678","socks4","94","438","2021-08-31T11:00:36.610Z","100","1","1"
"177.136.179.21","elite","AS263595","BR","ALB Internet & Informatica Ltda - ME","185","ALB Internet & Informatica Ltda - ME","5678","socks4","45","5034","2021-08-31T11:00:35.249Z",,,
"186.248.113.158","elite","AS23106","BR","AMERICAN TOWER DO BRASIL-COMUNICAÔÔO MULTIMÔDIA LT","183","AMERICAN TOWER DO BRASIL-COMUNICA��O MULTIM�DIA LT","5678","socks4","170","1387","2021-08-31T11:00:35.506Z","100","1","1"
"216.244.194.7","elite","AS10617","AR","Sion S.A","195","Sinectis S.A","5678","socks4","36","382","2021-08-31T11:00:35.355Z","100","1","1"
"186.46.236.3","elite","AS28006","EC","Corporacion Nacional De Telecomunicaciones - CNT EP","126","Chambo Gobierno Autonomo Descentralizado Municipal De","5678","socks4","63","323","2021-08-31T11:00:35.417Z","100","1","1"
"186.97.207.186","elite","AS27831","CO","Colombia Móvil","109","Colombia Móvil","5678","socks4","35","1","2021-08-31T11:00:35.847Z","100","1","1"
"41.87.29.218","elite","AS36969","MW","MTL","358","N/A","5678","socks4","47","1870","2021-08-31T11:00:35.447Z","100","1","1"
"118.179.122.77","elite","AS23956","BD","Dhakacom Limited","239","AmberIT Limited","5678","socks4","37","1","2021-08-31T11:00:35.849Z","100","1","1"
"116.212.153.198","elite","AS38235","KH","MekongNet","199","N/A","5678","socks4","37","1","2021-08-31T11:00:35.709Z","100","1","1"
"103.132.3.10","elite","AS138276","IN","Typhoon Communication Pvt. Ltd","244","Typhoon Communication Pvt Ltd","5678","socks4","65","491","2021-08-31T11:00:35.144Z","100","1","1"
"103.66.69.74","elite","AS141630","ID","PT Jala Lintas Media","192","N/A","4145","socks4","35","1","2021-08-31T11:00:35.841Z","100","1","1"
"78.186.250.139","elite","AS47331","TR","TurkTelecom","207","Turk Telekomunikasyon A.S","5678","socks4","61","1","2021-08-31T11:00:35.633Z","100","1","1"
"179.217.179.207","elite","AS28573","BR","Claro S.A.","N/A","Claro S.A","4145","socks4","49","448","2021-08-31T11:00:35.990Z","0","0","1"
"103.82.147.77","elite","AS24186","IN","Cloudatix Biz India Ventures Pvt Ltd","252","Cloudatix Biz India Ventures Pvt Ltd","5678","socks4","54","519","2021-08-31T11:00:35.771Z","100","1","1"
"187.108.76.180","elite","AS53104","BR","IP3 Tecnologia Ltda","818","IP3 Tecnologia Ltda","5678","socks4","53","1","2021-08-31T11:00:35.932Z","100","1","1"
