ip,anonymityLevel,asn,country,isp,latency,org,port,protocols,responseTime,speed,updated_at
"154.118.242.2","elite","AS327828","SO","Somali Optical Networks","N/A","N/A","5678","socks4","37","5001","2021-08-31T11:11:44.998Z"
"36.91.88.146","elite","AS7713","ID","PT. Telekomunikasi Indonesia","272","Telekomunikasi Indonesia","5678","socks4","34","5001","2021-08-31T11:11:41.381Z"
"187.17.186.74","elite","AS28264","BR","ADLLink Provedor de Internet Via Radio LTDA","161","ADLLink Provedor de Internet Via Radio LTDA","5678","socks4","34","5000","2021-08-31T11:11:41.477Z"
"5.104.162.16","elite","AS34376","BG","Telecom Group Ltd.","189","Telecom Group","5678","socks4","36","N/A","2021-08-31T11:11:39.360Z"
"217.75.218.189","elite","AS47232","CZ","ISP Alliance a.s.","167","CC INTERNET s.r.o","5678","socks4","39","347","2021-08-31T11:11:38.509Z"
"220.173.254.155","elite","AS4134","CN","Chinanet","182","Chinanet GX","5678","socks4","44","5001","2021-08-31T11:11:37.551Z"
"186.71.196.48","elite","AS14522","EC","Satnet","144","Satnet Uio","5678","socks4","34","5001","2021-08-31T11:11:35.897Z"
"200.1.183.140","elite","AS262253","PE","Econocable Media SAC","159","Red Cientifica Peruana","5678","socks4","45","317","2021-08-31T11:11:35.474Z"
"200.116.198.139","elite","AS13489","CO","EPM Telecomunicaciones S.A. E.S.P","126","Mpio Manizales","5678","socks4","35","5000","2021-08-31T11:11:34.572Z"
"186.81.54.75","elite","AS10620","CO","Telmex Colombia S.A.","136","Telmex Colombia S.A.","5678","socks4","34","N/A","2021-08-31T11:11:30.363Z"
"217.66.196.224","elite","AS24631","IR","Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS","338","Fanaptelecom Network","5678","socks4","36","5002","2021-08-31T11:11:30.262Z"
"186.65.109.253","elite","AS22927","AR","Telefonica de Argentina","257","Cooperativa Telefonica OYIKIL LTDA","5678","socks4","35","5001","2021-08-31T11:11:29.738Z"
"200.109.65.110","elite","AS8048","VE","CANTV Servicios, Venezuela","199","CANTV Servicios, Venezuela","4153","socks4","45","N/A","2021-08-31T11:11:27.348Z"
"153.36.24.129","elite","AS4837","CN","China Unicom Jiangsu Province Network","183","N/A","5678","socks4","34","5003","2021-08-31T11:11:27.895Z"
"200.143.92.86","elite","AS14840","BR","BR.Digital Corporate","137","Jesus Jose DA Silva Filho Eireli","5678","socks4","35","5004","2021-08-31T11:11:26.608Z"
"213.81.178.115","elite","AS6855","SK","Slovak Telecom AS6855","182","Slovak Telekom, a.s.","5678","socks4","35","5001","2021-08-31T11:11:23.892Z"
"186.46.237.190","elite","AS28006","EC","Corporacion Nacional De Telecomunicaciones - CNT EP","N/A","Corporacion Nacional De Telecomunicaciones - CNT EP","5678","socks4","35","292","2021-08-31T11:11:22.386Z"
"200.123.250.170","elite","AS52402","AR","Intercity Comunicaciones S.A.","213","Intercity Comunicaciones S.A","5678","socks4","46","N/A","2021-08-31T11:11:21.096Z"
"117.196.230.253","elite","AS9829","IN","Bharat Sanchar Nigam Ltd","N/A","BSNL BBoWIFI services","5678","socks4","37","5001","2021-08-31T11:11:20.617Z"
"200.115.157.210","elite","AS21599","PA","Cable Onda","123","Cable Onda","4145","socks4","35","N/A","2021-08-31T11:11:19.129Z"
"200.116.198.176","elite","AS13489","CO","EPM Telecomunicaciones S.A. E.S.P","121","Mpio Manizales","5678","socks4","34","N/A","2021-08-31T11:11:17.535Z"
"2.84.211.174","elite","AS6799","GR","OTEnet","N/A","Ote SA","44550","socks4","35","5002","2021-08-31T11:11:16.864Z"
"217.111.99.150","elite","AS8220","DE","COLT Technology Services Group Limited","160","Snow Development GmbH","5678","socks4","35","5002","2021-08-31T11:11:16.615Z"
"212.69.10.209","elite","AS28964","RS","Orion Telekom DPI","175","N/A","1080","socks4","46","N/A","2021-08-31T11:11:11.004Z"
"218.78.33.97","elite","AS4811","CN","China Telecom (Group)","143","Chinanet SH","5678","socks4","35","5002","2021-08-31T11:11:10.206Z"
"187.86.129.132","elite","AS53066","BR","VETORIALNET INF. E SERVIÔOS DE INTERNET LTDA","203","VETORIALNET INF. E SERVIÇOS DE INTERNET LTDA","63253","socks4","35","5002","2021-08-31T11:11:10.714Z"
"217.25.221.60","elite","AS47165","RU","Omskie kabelnye seti Ltd.","225","Omskie kabelnye seti Ltd.","4145","socks4","35","448","2021-08-31T11:11:04.681Z"
"187.189.74.3","elite","AS22884","MX","Total Play Telecomunicaciones SA De CV","75","Total Play Telecomunicaciones SA De CV","4153","socks4","35","151","2021-08-31T11:11:03.049Z"
"190.7.146.2","elite","AS13489","CO","EPM Telecomunicaciones S.A. E.S.P.","108","EPM Telecomunicaciones S.A. E.S.P","5678","socks4","44","N/A","2021-08-31T11:11:03.458Z"
"117.222.62.186","elite","AS9829","IN","BSNL Internet","645","N/A","5678","socks4","34","5000","2021-08-31T11:11:03.518Z"
"186.23.255.147","elite","AS27747","AR","Telecentro S.A.","N/A","Telecentro S.A","5678","socks4","38","333","2021-08-31T11:11:03.974Z"
"190.60.126.227","elite","AS18747","CO","IFX Corporation","109","IFX NETWORKS COLOMBIA","5678","socks4","35","5001","2021-08-31T11:11:02.921Z"
"179.60.253.219","elite","AS263769","AR","ByteSolution S.A. (WispSolution Internet)","233","ByteSolution S.A. (WispSolution Internet)","5678","socks4","39","5001","2021-08-31T11:11:02.578Z"
"185.141.11.202","elite","AS203214","IQ","Hulum Almustakbal Company Communication Engineering and Services Ltd","233","Al Hulum Tele","34139","socks4","47","518","2021-08-31T11:11:01.369Z"
"185.147.61.3","elite","AS31272","UA","WildPark Co","N/A","WildPark Co","5678","socks4","47","5002","2021-08-31T11:11:00.017Z"
"190.61.101.19","elite","AS52468","GT","Ufinet Panama S.A.","91","UFINET Guatemala S. A","5678","socks4","38","191","2021-08-31T11:10:57.498Z"
"190.242.128.36","elite","AS262191","CO","Columbus Networks Colombia","113","Columbus Networks Colombia","5678","socks4","38","N/A","2021-08-31T11:10:56.166Z"
"117.210.211.176","elite","AS9829","IN","BSNL Internet","301","N/A","5678","socks4","34","5001","2021-08-31T11:10:56.626Z"
"178.72.192.56","elite","AS41046","CZ","Nejcz Internethome","169","Nej.cz s.r.o.","5678","socks4","36","5001","2021-08-31T11:10:56.819Z"
"190.214.12.34","elite","AS28006","EC","Corporacion Nacional De Telecomunicaciones - CNT EP","156","Corporacion Nacional De Telecomunicaciones - CNT EP","56894","socks4","35","N/A","2021-08-31T11:10:56.932Z"
"192.111.135.21","elite","AS46562","US","Total Server Solutions L.L.C.","96","Assima Inc","4145","socks4","34","5004","2021-08-31T11:10:55.583Z"
"180.92.231.172","elite","AS9832","BD","Information Services Network Ltd","237","ISN-Sylhet","5678","socks4","35","N/A","2021-08-31T11:10:51.204Z"
"190.181.21.50","elite","AS26210","BO","AXS Bolivia S. A.","166","AXS Bolivia S. A","5678","socks4","37","348","2021-08-31T11:10:50.198Z"
"117.217.126.190","elite","AS9829","IN","BSNL Internet","263","N/A","5678","socks4","35","523","2021-08-31T11:10:49.232Z"
"190.84.31.218","elite","AS14080","CO","Telmex Colombia S.A.","127","Telmex Colombia S.A.","5678","socks4","38","256","2021-08-31T11:10:49.254Z"
"94.101.131.182","elite","AS50810","IR","Mobin Net Communication Company (Private Joint Stock)","253","Mobinnet","5678","socks4","34","5001","2021-08-31T11:10:48.516Z"
"181.118.69.116","elite","AS28075","AR","Arlink S.A.","242","Arlink S.A","5678","socks4","59","N/A","2021-08-31T11:10:48.642Z"
"180.250.95.156","elite","AS7713","ID","PT. TELKOM INDONESIA","202","N/A","5678","socks4","35","412","2021-08-31T11:10:47.544Z"
"117.222.58.195","elite","AS9829","IN","BSNL Internet","320","N/A","5678","socks4","49","5002","2021-08-31T11:10:47.828Z"
"179.63.241.157","elite","AS52475","AR","Oficina Pyme S.A.","176","Oficina Pyme S.A","5678","socks4","37","N/A","2021-08-31T11:10:46.456Z"
"180.246.221.121","elite","AS7713","ID","PT. TELKOM INDONESIA","208","N/A","5678","socks4","37","5002","2021-08-31T11:10:45.655Z"
"185.119.14.102","elite","AS20552","PL","Horyzont Technologie Internetowe","161","Lukasz Matys trading as E-MATYS","5678","socks4","35","5002","2021-08-31T11:10:44.507Z"
"91.235.254.255","elite","AS198509","PL","NVVI Internet Marketing","215","NVVI","4153","socks4","34","5001","2021-08-31T11:10:42.683Z"
"117.204.254.224","elite","AS9829","IN","Bharat Sanchar Nigam Ltd","263","BSNL BBoWIFI services","5678","socks4","35","N/A","2021-08-31T11:10:41.764Z"
"168.195.48.42","elite","AS265420","BR","Antonio Carlos Atella Ferreira Junior","184","Antonio Carlos Atella Ferreira Junior","4153","socks4","36","N/A","2021-08-31T11:10:40.136Z"
"117.20.62.147","elite","AS23951","ID","CITRA","204","FAST 15 Group","5678","socks4","35","N/A","2021-08-31T11:10:39.483Z"
"185.143.147.88","elite","AS56835","UA","ISP UTELS","206","BGNet Ltd.","5678","socks4","38","422","2021-08-31T11:10:38.926Z"
"117.242.38.199","elite","AS9829","IN","BSNL Internet","N/A","N/A","5678","socks4","34","5002","2021-08-31T11:10:38.509Z"
"165.73.232.54","elite","AS328237","ZA","Mega Max Distributors","332","Mega Max Distributors","5678","socks4","46","674","2021-08-31T11:10:37.671Z"
"185.16.12.223","elite","AS35567","BA","DASTO Semtel doo","194","N/A","5678","socks4","36","N/A","2021-08-31T11:10:37.799Z"
"93.115.138.250","elite","AS8926","MD","JSC MOLDTELECOM SA","194","JSC Moldtelecom S.A.","5678","socks4","34","N/A","2021-08-31T11:10:36.923Z"
"92.242.126.154","elite","AS41039","UA","LLC \"FTICOM\"","208","Donbass LL","44718","socks4","35","N/A","2021-08-31T11:10:36.054Z"
"185.144.73.142","elite","AS49088","IT","Telmekom","N/A","N/A","5678","socks4","35","5002","2021-08-31T11:10:36.909Z"
"162.222.140.195","elite","AS62550","US","Inova Data Solutions, Inc.","54","Inova Data Solutions, Inc.","5678","socks4","35","5002","2021-08-31T11:10:35.891Z"
"91.205.146.79","elite","AS47923","RU","LANCRAFT","194","LanCraft Ltd.","3629","socks4","35","400","2021-08-31T11:10:33.546Z"
"5.2.239.58","elite","AS8708","RO","RCS & RDS","190","RCS & RDS Business","5678","socks4","45","3185","2021-08-31T11:10:32.464Z"
"164.77.163.234","elite","AS27651","CL","Entel Chile S.A","219","Isapre Banmedica","5678","socks4","35","5001","2021-08-31T11:10:30.636Z"
"93.89.66.131","elite","AS196733","TR","Eskisehir Bilisim Iletisim San. ve Tic. A.S.","209","ESO-ES.NET","5678","socks4","35","5003","2021-08-31T11:10:28.591Z"
"168.121.59.21","elite","AS264675","AR","GRAMAGLIA VIVIANA MONICA (PC-Online Wireless Solutions)","231","GRAMAGLIA VIVIANA MONICA (PC-Online Wireless Solutions)","5678","socks4","35","5001","2021-08-31T11:10:23.881Z"
"93.115.147.82","elite","AS43754","IR","Asiatech Data Transmission company","248","Asiatech Data Transmission Co.","5678","socks4","36","N/A","2021-08-31T11:10:22.238Z"
"49.156.33.154","elite","AS24492","KH","WiCAM Corporation Ltd","189","WiCAM Corporation Ltd.","5678","socks4","36","5001","2021-08-31T11:10:21.151Z"
"103.134.251.243","elite","AS137650","IN","Micronet It Services Private Limited","337","Micronet It Services Private Limited","5678","socks4","36","838","2021-08-31T11:10:21.406Z"
"185.132.242.89","elite","AS43826","RU","Csit LLC","208","Csit LLC","4153","socks4","34","N/A","2021-08-31T11:10:19.812Z"
"185.16.12.217","elite","AS35567","BA","DASTO Semtel doo","361","N/A","5678","socks4","34","N/A","2021-08-31T11:10:19.087Z"
"103.138.165.2","elite","AS139026","BD","Shadhinota","352","Najmul Islam","5678","socks4","35","N/A","2021-08-31T11:10:19.348Z"
"168.232.41.148","elite","AS264933","BR","NTi Equipamentos para Escritorio LTDA.","198","NTi Equipamentos para Escritorio LTDA","5678","socks4","35","5001","2021-08-31T11:10:18.104Z"
"177.107.128.37","elite","AS28250","BR","Telbrax Ltda","194","CONDOMÍNIO EDIFÍCIO SAINT PAUL DE VENCE","5678","socks4","41","393","2021-08-31T11:10:17.497Z"
"177.144.134.142","elite","AS27699","BR","Vivo","214","TELEF�NICA BRASIL S.A","5678","socks4","34","N/A","2021-08-31T11:10:16.406Z"
"103.129.92.44","elite","AS63859","ID","CV. Demen","198","N/A","5678","socks4","38","459","2021-08-31T11:10:16.591Z"
"49.82.212.166","elite","AS4134","CN","Chinanet","188","Chinanet JS","5678","socks4","34","5003","2021-08-31T11:10:15.482Z"
"177.10.203.193","elite","AS263025","BR","ISPTEC Sistemas de ComunicaÔÔo Eireli","192","ISPTEC Sistemas de Comunicação Eireli","5678","socks4","37","N/A","2021-08-31T11:10:15.511Z"
"103.135.89.110","elite","AS138638","BD","FENI EASY NET//ISP","241","Feni Easy","5678","socks4","50","N/A","2021-08-31T11:10:15.422Z"
"103.122.105.91","elite","AS131111","ID","PT Mora Telematika Indonesia","202","Cepatnet","5678","socks4","34","4082","2021-08-31T11:10:14.302Z"
"177.137.161.37","elite","AS263066","BR","RVNet - R V PORTELA AGUIAR & CIA LTDA","168","RVNet - R V PORTELA AGUIAR & CIA LTDA","5678","socks4","47","5001","2021-08-31T11:10:14.641Z"
"167.179.5.59","elite","AS9902","KH","NeocomISP Limited","195","NeocomISP Limited","5678","socks4","35","N/A","2021-08-31T11:10:12.410Z"
"168.181.121.195","elite","AS264847","HN","Enred S.de.R.L","110","Enred S.de.R.L","57010","socks4","35","N/A","2021-08-31T11:10:11.553Z"
"117.54.3.234","elite","AS9340","ID","PT IndoInternet","182","N/A","4153","socks4","34","385","2021-08-31T11:10:09.228Z"
"103.133.21.137","elite","AS136868","ID","PT. Terasys Virtual","206","N/A","5678","socks4","37","N/A","2021-08-31T11:10:09.439Z"
"177.128.42.45","elite","AS262367","BR","SW COMERCIO E SERVICOS DE COMUNICACAO MULTIMIDIA","182","SW COMERCIO E SERVICOS DE COMUNICACAO MULTIMIDIA","11337","socks4","39","N/A","2021-08-31T11:10:08.988Z"
"49.156.47.5","elite","AS24492","KH","WiCAM Corporation Ltd","191","WiCAM Corporation Ltd.","5678","socks4","40","5001","2021-08-31T11:10:08.197Z"
"177.104.77.227","elite","AS28258","BR","Vero Internet","N/A","Vero Internet","5678","socks4","35","5004","2021-08-31T11:10:08.157Z"
"103.132.54.22","elite","AS138123","ID","DEXA","203","N/A","5678","socks4","45","436","2021-08-31T11:10:07.490Z"
"103.136.24.178","elite","AS38750","ID","Telemedia Dinamika Sarana","180","N/A","5678","socks4","35","372","2021-08-31T11:10:06.308Z"
"119.148.34.238","elite","AS23923","BD","Agni Systems Limited","229","Agni Systems Ltd.","5678","socks4","45","467","2021-08-31T11:10:06.566Z"
"80.36.233.153","elite","AS3352","ES","RIMA (Red IP Multi Acceso)","215","N/A","5678","socks4","35","5002","2021-08-31T11:10:05.303Z"
"119.46.2.250","elite","AS7470","TH","True Internet Corporation CO. Ltd.","204","True Internet Co., Ltd.","4145","socks4","36","N/A","2021-08-31T11:10:03.763Z"
"5.154.24.190","elite","AS29119","ES","Airenetworks","N/A","Aire Networks Del Mediterraneo SL Unipersonal","5678","socks4","34","5001","2021-08-31T11:10:02.513Z"
"118.91.228.30","elite","AS38525","ID","NETSOFT","195","N/A","443","socks4","57","N/A","2021-08-31T11:10:01.249Z"
"8.242.215.164","elite","AS3549","CO","Level 3","130","CTL LATAM, CTL Colombia","5678","socks4","42","269","2021-08-31T11:09:59.579Z"
"80.188.125.20","elite","AS5610","CZ","CZ.CZNET","164","N/A","5678","socks4","44","5002","2021-08-31T11:09:58.815Z"
"118.99.104.27","elite","AS17451","ID","Biznet Networks","205","N/A","5678","socks4","37","824","2021-08-31T11:09:58.748Z"
"120.157.50.131","elite","AS1221","AU","Telstra Internet","N/A","N/A","5678","socks4","38","5002","2021-08-31T11:09:57.204Z"
"80.106.240.123","elite","AS6799","GR","Ote SA (Hellenic Telecommunications Organisation)","N/A","Ote SA","5678","socks4","36","5001","2021-08-31T11:09:53.215Z"
"177.128.120.85","elite","AS52870","BR","Disk Sistema Tele-Informatica Ltda- ME","231","Disk Sistema Tele-Informatica Ltda- ME","5678","socks4","45","5001","2021-08-31T11:09:52.672Z"
"177.136.179.118","elite","AS263595","BR","ALB Internet & Informatica Ltda - ME","184","ALB Internet & Informatica Ltda - ME","5678","socks4","35","5003","2021-08-31T11:09:46.910Z"
"91.82.49.197","elite","AS12301","HU","Invitech ICT Services Kft.","191","Invitech ICT Services Kft","5678","socks4","37","5003","2021-08-31T11:09:46.847Z"
"105.213.118.84","elite","AS16637","ZA","MTN SA","298","MTN SA","5678","socks4","35","N/A","2021-08-31T11:09:41.182Z"
"118.174.38.38","elite","AS131293","TH","TOT Public Company Limited","208","TOT Public Company Limited","5678","socks4","35","N/A","2021-08-31T11:09:40.104Z"
"139.255.94.123","elite","AS9905","ID","PT. LINKNET","218","N/A","57853","socks4","34","N/A","2021-08-31T11:09:39.626Z"
"119.42.67.114","elite","AS131090","TH","CAT-BB","N/A","N/A","4145","socks4","35","5001","2021-08-31T11:09:39.170Z"
"104.255.170.66","elite","AS397373","US","H4Y Technologies LLC","N/A","N/A","50558","socks4","33","47","2021-08-31T11:09:38.486Z"
"80.88.221.90","elite","AS24916","GB","OrbitalNet Ltd","141","ORB Cant Infra","5678","socks4","63","284","2021-08-31T11:09:37.725Z"
"14.162.192.33","elite","AS45899","VN","VNPT-VNNIC","181","VietNam Post and Telecom Corporation","5678","socks4","44","5003","2021-08-31T11:09:37.078Z"
"81.16.8.48","elite","AS44395","AM","Ucom","N/A","N/A","5678","socks4","35","5004","2021-08-31T11:09:36.892Z"
"14.166.34.196","elite","AS45899","VN","VNPT-VNNIC","174","VietNam Post and Telecom Corporation","5678","socks4","35","5002","2021-08-31T11:09:31.430Z"
"103.87.152.20","elite","AS4787","ID","PT. MAHARANI PRIMA","190","N/A","5678","socks4","43","374","2021-08-31T11:09:27.309Z"
"105.213.100.2","elite","AS16637","ZA","MTN SA","294","MTN SA","5678","socks4","45","N/A","2021-08-31T11:09:26.265Z"
"76.188.162.49","elite","AS10796","US","Charter Communications","80","Spectrum","5678","socks4","35","5002","2021-08-31T11:09:25.806Z"
"103.84.134.1","elite","AS136238","MV","SatLink Pvt Ltd","226","SatLink Pvt Ltd","1080","socks4","34","489","2021-08-31T11:09:24.937Z"
"109.197.93.133","elite","AS12714","RU","Net By Net Holding LLC","228","Net By Net Holding LLC","43797","socks4","34","462","2021-08-31T11:09:22.128Z"
"103.231.202.70","elite","AS133352","ID","Bandung","278","N/A","5678","socks4","34","N/A","2021-08-31T11:09:22.072Z"
"103.205.68.26","elite","AS63996","BD","Mazeda Networks Limited","326","Mazeda Networks Limited","5678","socks4","39","N/A","2021-08-31T11:09:20.811Z"
"103.89.254.209","elite","AS136366","IN","Prompt Infracom","274","Prompt Infracom Private Limited","5678","socks4","36","560","2021-08-31T11:09:20.881Z"
"14.175.3.166","elite","AS45899","VN","VNPT-VNNIC","177","VietNam Post and Telecom Corporation","5678","socks4","35","5001","2021-08-31T11:09:20.456Z"
